Banco,Producto_Codigo,Producto_Nombre,Concepto,Descripcion_Breve,Tipo,Tasa_Porcentaje_MN,Tasa_Porcentaje_ME,Monto_Fijo_MN,Monto_Fijo_ME,Monto_Minimo_MN,Monto_Maximo_MN,Monto_Minimo_ME,Monto_Maximo_ME,Moneda,Fecha_Vigencia,Fecha_Extraccion,Periodicidad,Oportunidad_Cobro,Observaciones
BCP,SegurosAdobe_PDF,Seguros,Plan 3 Individual - Seguro Transit,Prima mensual para el seguro de viaje Plan 3 Individual.,SEGURO,,,,5.95,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 3 Familiar - Seguro Transit,Prima mensual para el seguro de viaje Plan 3 Familiar.,SEGURO,,,,8.21,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 4 Individual - Seguro Transit,Prima mensual para el seguro de viaje Plan 4 Individual.,SEGURO,,,,9.91,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 4 Familiar - Seguro Transit,Prima mensual para el seguro de viaje Plan 4 Familiar.,SEGURO,,,,12.18,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 1 Individual - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 1 Individual.,SEGURO,,,19.9,,,,,,MN,,2025-10-24,Mensual,,
BCP,SegurosAdobe_PDF,Seguros,Plan 1 Familiar - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 1 Familiar.,SEGURO,,,26.5,,,,,,MN,,2025-10-24,Mensual,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 2 Individual - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 2 Individual.,SEGURO,,,,3.96,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 2 Familiar - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 2 Familiar.,SEGURO,,,,5.95,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 3 Individual - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 3 Individual.,SEGURO,,,,5.85,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 3 Familiar - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 3 Familiar.,SEGURO,,,,7.34,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 4 Individual - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 4 Individual.,SEGURO,,,,6.44,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 4 Familia - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 4 Familia.,SEGURO,,,,8.72,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 5 Individual - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 5 Individual.,SEGURO,,,,7.74,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 5 Familiar - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 5 Familiar.,SEGURO,,,,9.72,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,Plan 6 Individual - Seguro Renta Segura,Prima mensual para el seguro de renta segura Plan 6 Individual.,SEGURO,,,,10.11,,,,,ME,,2025-10-24,,,Condiciones: No Vigente
BCP,SegurosAdobe_PDF,Seguros,N/A,,N/A,,,,,,,,,,,2025-10-24,,,
BCP,Depósito_CTSAdobe_PDF,Depósito CTS,Depósito CTS,Tasa Anual Efectiva (TEA) para depósitos CTS en moneda extranjera.,TASA,,,,,,,,,ME,,2025-10-24,Anual,,
BCP,Depósito_CTSAdobe_PDF,Depósito CTS,Depósito CTS,"Tasa Anual Efectiva (TEA) para depósitos CTS en moneda extranjera de US$ 0 a US$ 5,000.",TASA,,0.5,,,,,,,ME,,2025-10-24,Anual,,"Condiciones: US$ 0 a US$ 5,000"
BCP,Depósito_CTSAdobe_PDF,Depósito CTS,Depósito CTS,"Tasa Anual Efectiva (TEA) para depósitos CTS en moneda extranjera de US$ 5,000.01 a US$ 50,000.",TASA,,0.75,,,,,,,ME,,2025-10-24,Anual,,"Condiciones: US$ 5,000.01 a US$ 50,000"
BCP,Depósito_CTSAdobe_PDF,Depósito CTS,Depósito CTS,"Tasa Anual Efectiva (TEA) para depósitos CTS en moneda extranjera de más de US$ 50,000.",TASA,,1.0,,,,,,,ME,,2025-10-24,Anual,,"Condiciones: Mas de US$ 50,000"
BCP,Depósito_CTSAdobe_PDF,Depósito CTS,TEA expresada en 360 días,Indicador de la Tasa Anual Efectiva expresada en un periodo de 360 días.,OTRO,,,,,,,,,,,2025-10-24,,,
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,Tasas de interés anual efectiva (TEA) para créditos personales en moneda nacional.,TASA,,,,,,,,,MN,,2025-10-24,Anual,,Cliente: Persona Natural | Segmento: Banca Consumo
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,Tasas de interés anual efectiva (TEA) para créditos personales de hasta S/ 300 con plazo máximo de 3 meses.,TASA,,,,,,,,,MN,,2025-10-24,Anual,,Condiciones: Crédito hasta S/ 300 - plazo máximo de 3 meses | Cliente: Persona Natural | Segmento: Banca Consumo
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,Tasas de interés anual efectiva (TEA) para créditos personales de hasta S/ 750 con plazo máximo de 6 meses.,TASA,,,,,,,,,MN,,2025-10-24,Anual,,Condiciones: Crédito hasta S/ 750 - plazo máximo de 6 meses | Cliente: Persona Natural | Segmento: Banca Consumo
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,"Tasas de interés anual efectiva (TEA) para créditos personales de hasta S/ 2,500 con plazo máximo de 60 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: Crédito hasta S/ 2,500 - con plazo máximo de 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,"Tasas de interés anual efectiva (TEA) para créditos personales de hasta S/ 5,000 con plazo máximo de 60 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: Crédito hasta S/ 5,000 - con plazo máximo de 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,"Tasas de interés anual efectiva (TEA) para créditos personales de hasta S/ 7,000 con plazo máximo de 60 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: Crédito hasta S/ 7,000 - con plazo máximo de 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,"Tasas de interés anual efectiva (TEA) para créditos personales de hasta S/250,000 con plazo máximo de 60 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: Crédito hasta S/250,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,CREDITOS PERSONALES,"Tasas de interés anual efectiva (TEA) para clientes Banca Pyme con ingresos desde S/ 3,000.00.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Solo en campaña | Condiciones: Clientes con Ingresos desde S/ 3,000.00 | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo - Garantía Líquida,Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía de Depósitos a Plazo y CBME.,TASA,,,,,,,,,MN,,2025-10-24,Anual,,Condiciones: Tipo de Garantía: Depósitos a Plazo y CBME | Cliente: Persona Natural | Segmento: Banca Consumo
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo - Garantía Líquida,Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía de Fondos Mutuos.,TASA,,,,,,,,,MN,,2025-10-24,Anual,,Condiciones: Tipo de Garantía: Fondos Mutuos | Cliente: Persona Natural | Segmento: Banca Consumo
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 87,500 hasta S/ 100,000.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 87,500 hasta menos de S/ 100,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 100,000 hasta S/ 150,000.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 100,000 hasta menos de S/ 150,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 150,000 hasta S/ 200,000.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 150,000 hasta menos de S/ 200,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 200,000 hasta S/ 250,000.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 200,000 hasta menos de S/ 250,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 250,000 hasta S/ 300,000.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 250,000 hasta menos de S/ 300,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 300,000 hasta S/ 600,000.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 300,000 hasta menos de S/ 600,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 600,000 a más.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 600,000 a más - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 87,500 hasta S/ 100,000 con plazo de 120 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 87,500 hasta menos de S/ 100,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 100,000 hasta S/ 150,000 con plazo de 120 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 100,000 hasta menos de S/ 150,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 150,000 hasta S/ 200,000 con plazo de 120 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 150,000 hasta menos de S/ 200,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 200,000 hasta S/ 250,000 con plazo de 120 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 200,000 hasta menos de S/ 250,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 250,000 hasta S/ 300,000 con plazo de 120 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 250,000 hasta menos de S/ 300,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 300,000 hasta S/ 600,000 con plazo de 120 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 300,000 hasta menos de S/ 600,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,Crédito Efectivo-Garantía Hipotecaria,"Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 600,000 a más con plazo de 120 meses.",TASA,,,,,,,,,MN,,2025-10-24,Anual,,"Condiciones: De S/ 600,000 a más - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo"
BCP,Préstamo_personal_con_Garantía_LíquidaAdobe_PDF,Préstamo Personal con Garantía Líquida,TEA expresada en 360 días,Indicador de la Tasa Anual Efectiva expresada en un periodo de 360 días.,TASA,,,,,,,,,,,2025-10-24,,,Cliente: Persona Natural | Segmento: Banca Consumo
BCP,Tarjeta_de_Crédito_Visa_Infinite_QoreAdobe_PDF,Tarjeta de Crédito Visa Infinite Qore,Membresía Anual,Comisión anual por membresía de la tarjeta Visa Infinite Qore.,COMISION,,,,,,,,,,,2025-10-24,Anual,,Cliente: Persona Natural
BCP,Tarjeta_de_Crédito_Visa_Infinite_QoreAdobe_PDF,Tarjeta de Crédito Visa Infinite Qore,Membresía Anual,Comisión anual por membresía de la tarjeta Visa Infinite Qore.,COMISION,,,,,,,,,,,2025-10-24,Anual,,Cliente: Persona Natural
BCP,Tarjeta_de_Crédito_Visa_Infinite_QoreAdobe_PDF,Tarjeta de Crédito Visa Infinite Qore,Visa Infinite Qore,"Comisión anual por membresía de la tarjeta Visa Infinite Qore, exonerable bajo ciertas condiciones de consumo.",COMISION,,,,,500.0,,,,MN,01/12/2024,2025-10-24,Anual,,"Si utilizó su tarjeta en cada uno de los doce meses previos al aniversario y el consumo promedio en ese periodo fue mayor a S/15,000 mensuales, le exoneraremos del pago de comisión de membresía. Para el cálculo del promedio se tomarán en cuenta todos los consumos, incluyendo las compras, disposición de efectivo, prestamos tarjeteros, compras de deuda, pago de servicios y/o débitos automáticos. | Condiciones: Consumo promedio mensual mayor a S/15,000 | Cliente: Persona Natural"
BCP,Tarjeta_de_Crédito_Visa_Infinite_QoreAdobe_PDF,Tarjeta de Crédito Visa Infinite Qore,Envío físico de estado de cuenta,Costo por envío físico del estado de,OTRO,,,,,,,,,,,2025-10-24,,,Cliente: Persona Natural
BCP,Tarjeta_de_Crédito_Visa_Compra_de_PasajesAdobe_PDF,Tarjeta de Crédito Visa Compra de Pasajes,Por afiliación,Comisión por afiliación de tarjeta de crédito Visa para compra de pasajes.,COMISION,,,85.0,,,,,,MN,10/03/2009,2025-10-24,Anual,,Por afiliación
BCP,Tarjeta_de_Crédito_Visa_Compra_de_PasajesAdobe_PDF,Tarjeta de Crédito Visa Compra de Pasajes,Anual,Comisión anual por renovación de tarjeta de crédito Visa para compra de pasajes.,COMISION,,,85.0,,,,,,MN,10/03/2009,2025-10-24,Anual,,Anual
BCP,Tarjeta_de_Crédito_Visa_Compra_de_PasajesAdobe_PDF,Tarjeta de Crédito Visa Compra de Pasajes,Mensual,Comisión mensual por mantenimiento de tarjeta de crédito Visa para compra de pasajes.,COMISION,,,13.0,,,,,,MN,10/03/2009,2025-10-24,Mensual,,Mensual
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por conversión de moneda en operaciones POS o digitales en el extranjero.,COMISION,3.0,,,,,,,,AMBAS,1/11/2020,2025-10-24,Por operación,,Para operaciones en POS hechas en el extranjero en moneda diferente al Dólar Americano o para operaciones digitales procesadas en el extranjero por el comercio en moneda diferente al Dólar Americano
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por depósito adicional en ventanilla en moneda nacional.,COMISION,,,9.0,,,,,,MN,1/04/2022,2025-10-24,Por operación,,Condiciones: A partir del 3° deposito
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por depósito adicional en ventanilla en moneda extranjera.,COMISION,,,,3.6,,,,,ME,1/04/2022,2025-10-24,Por operación,,Condiciones: A partir del 3° deposito
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por retiro adicional en ventanilla en moneda nacional.,COMISION,,,9.0,,,,,,MN,1/04/2022,2025-10-24,Por operación,,Condiciones: Aplica a partir del 3° retiro
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por retiro adicional en ventanilla en moneda extranjera.,COMISION,,,,3.6,,,,,ME,1/04/2022,2025-10-24,Por operación,,Condiciones: Aplica a partir del 3° retiro
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Operación libre en cajeros BCP en moneda nacional.,OTRO,,,,,Libre,,,,MN,1/04/2022,2025-10-24,Por operación,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Operación libre en cajeros BCP en moneda extranjera.,OTRO,,,,,,,Libre,,ME,1/04/2022,2025-10-24,Por operación,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por uso de cajeros de otras instituciones nacionales en moneda nacional.,COMISION,,,20.0,,,,,,MN,1/04/2022,2025-10-24,Por operación,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por uso de cajeros de otras instituciones nacionales en moneda extranjera.,COMISION,,,,6.6,,,,,ME,1/04/2022,2025-10-24,Por operación,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por uso de cajeros internacionales en moneda nacional.,COMISION,,,20.0,,,,,,MN,1/04/2022,2025-10-24,Por operación,,"Para los retiros efectuados en otros países, excepto EE.UU, se suma al costo fijo el 3% del monto de la transacción."
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Por operación,Comisión por uso de cajeros internacionales en moneda extranjera.,COMISION,,,,6.6,,,,,ME,1/04/2022,2025-10-24,Por operación,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Mensual,Comisión mensual por envío físico de estado de cuenta en moneda nacional.,COMISION,,,10.0,,,,,,MN,1/04/2022,2025-10-24,Mensual,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Mensual,Comisión mensual por envío físico de estado de cuenta en moneda extranjera.,COMISION,,,,3.77,,,,,ME,1/04/2022,2025-10-24,Mensual,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Mensual,Comisión mensual por mantenimiento de cuenta en moneda nacional.,COMISION,,,10.0,,,,,,MN,1/04/2022,2025-10-24,Mensual,,
BCP,Cuenta_Premio_BCPAdobe_PDF,Cuenta Premio BCP,Mensual,Comisión mensual por mantenimiento de cuenta en moneda extranjera.,COMISION,,,,3.77,,,,,ME,1/04/2022,2025-10-24,Mensual,,
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por operación,Comisión por segunda constancia de no adeudo en moneda nacional.,COMISION,,,25.0,,,,,,MN,01/01/2014,2025-10-24,Por operación,,"Condiciones: Aplica para productos: Crédito Efectivo, Crédito Estudios, Crédito Vehicular, Compra Inteligente, Crédito Efectivo con Garantía Hipotecaria, Hipotecarios, Mivivienda, Techo Propio, Credito Negocios, Tarjeta Solución Negocios, Tarjeta Crédito Negocios, Tarjetas de Crédito Visa, American Express, Mastercard, Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por operación,Comisión por segunda constancia de no adeudo en moneda extranjera.,COMISION,,,,7.5,,,,,ME,01/01/2014,2025-10-24,Por operación,,"Condiciones: Aplica para productos: Crédito Efectivo, Crédito Estudios, Crédito Vehicular, Compra Inteligente, Crédito Efectivo con Garantía Hipotecaria, Hipotecarios, Mivivienda, Techo Propio, Credito Negocios, Tarjeta Solución Negocios, Tarjeta Crédito Negocios, Tarjetas de Crédito Visa, American Express, Mastercard, Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por operación,Comisión por certificado de situación crediticia en moneda nacional.,COMISION,,,25.0,,,,,,MN,01/01/2014,2025-10-24,Por operación,,"Condiciones: Aplica para productos: Crédito Efectivo, Crédito Estudios, Crédito Vehicular, Compra Inteligente, Crédito Efectivo con Garantía Hipotecaria, Hipotecarios, Mivivienda, Techo Propio, Credito Negocios, Tarjeta Solución Negocios, Tarjeta Crédito Negocios, Tarjetas de Crédito Visa, American Express, Mastercard, Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por operación,Comisión por certificado de situación crediticia en moneda extranjera.,COMISION,,,,7.5,,,,,ME,01/01/2014,2025-10-24,Por operación,,"Aplica para productos: Tarjetas de Crédito Visa, American Express, Mastercard, Cuentas de Ahorro, Cuenta Sueldo, Cuenta Corriente y Cuenta Maestra | Condiciones: Aplica para productos: Tarjetas de Crédito Visa, American Express, Mastercard, Cuentas de Ahorro, Cuenta Sueldo, Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por operación,Comisión por carta de presentación a embajadas.,COMISION,,,25.0,,,,,,MN,01/01/2014,2025-10-24,Por operación,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por operación,Comisión por saldos y movimientos en moneda nacional.,COMISION,,,7.0,,,,,,MN,01/01/2014,2025-10-24,Por operación,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por operación,Comisión por saldos y movimientos en moneda extranjera.,COMISION,,,,2.64,,,,,ME,01/01/2014,2025-10-24,Por operación,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por hoja,Comisión por envío físico adicional de estado de cuenta por hoja en moneda nacional.,COMISION,,,0.8,,80.0,,,,MN,01/01/2014,2025-10-24,Por hoja,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por Hoja,Comisión por envío físico adicional de estado de cuenta por hoja en moneda extranjera.,COMISION,,,,0.3,,,30.18,,ME,01/01/2014,2025-10-24,Por Hoja,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por solicitud,Comisión por búsqueda de cuentas de hasta 5 años en moneda nacional.,COMISION,,,52.0,,,,,,MN,01/01/2014,2025-10-24,Por solicitud,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por solicitud,Comisión por búsqueda de cuentas de hasta 5 años en moneda extranjera.,COMISION,,,,15.0,,,,,ME,01/01/2014,2025-10-24,Por solicitud,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por solicitud,Comisión por búsqueda de cuentas de más de 5 años en moneda nacional.,COMISION,,,105.0,,,,,,MN,01/01/2014,2025-10-24,Por solicitud,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por solicitud,Comisión por búsqueda de cuentas de más de 5 años en moneda extranjera.,COMISION,,,,30.0,,,,,ME,01/01/2014,2025-10-24,Por solicitud,,"Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra"
BCP,Servicios_TransversalesAdobe_PDF,Servicios Transversales,Por solicitud,Comisión por evaluación de cliente para amortización de créditos hipotecarios con fondos de AFP.,COMISION,,,59.0,,,,,,MN,,2025-10-24,,,"Evaluación del Cliente para Amortización de créditos hipotecarios con fondos de su AFP: Sólo aplica para clientes que deseen realizar una amortización de su 1er crédito hipotecario según lo dispuesto en la Ley N° 30478 y según los requerimientos señalados en la Resolución SBS N° 3663-2016-SBS Dicha comisión es por la recepción, revisión, análisis y procesamiento de la información asociada a la emisión de la constancia de pre-conformidad que será enviada a la AFP del cliente, en caso el resultado de la evaluación sea positiva."
